,title,links,size,language
219,The Westminster Confession of Faith,https://download.library.lol/main/3874000/f7976f9e453af921eaa56d2bc50c00fb/G.%20I.%20-%20The%20Westminster%20Confession%20of%20Faith_%20For%20Study%20Classes-P%26R%20Publishing%20%282003%29.epub,1 Mb,English
220,Westminster Shorter Catechism,https://download.library.lol/main/2864000/8c22e54a17af41e3647067a69ad1b246/Lee%2C%20Dong%20Hee%20-%20Understanding%20and%20Application%20of%20Westminster%20Shorter%20Catechism-Xulon%20Press%20%282002%29.pdf,305 Mb,English
221,Westminster Larger Catechism,https://download.library.lol/main/3305000/c0b4e123191ae7e7b4b6541b2e487383/Johannes%20G.%20Vos%2C%20G.%20I.%20Williamson%20%28editor%29%20-%20The%20Westminster%20Larger%20Catechism_%20A%20Commentary-Presbyterian%20and%20Reformed%20%282002%29.epub,3 Mb,English
222,Catechism of the Catholic Church,https://download.library.lol/main/731000/23570718121dc1bf20b2a4e50c17daba/Michael%20E.%20Allsopp%20-%20Ethics%20and%20the%20Catechism%20of%20the%20Catholic%20Church%20%20-University%20of%20Scranton%20Press%20%281999%29.epub,433 Kb,English
223,Catechism of the Catholic Church,https://download.library.lol/main/1159000/6997a3f9cf1d948e0dbd2de64becf236/USCCB%20%5BUSCCB%5D%20-%20Catechism%20of%20the%20Catholic%20Church-USCCB%20Publishing%20%282011%29.epub,1 Mb,English
224,Catechism of the Catholic Church,https://download.library.lol/main/1159000/ace36862759b77e8d0f2bb123df5c730/Christoph%20Schonborn%20%5BSchonborn%2C%20Christoph%5D%20-%20YOUCAT_%20Youth%20Catechism%20of%20the%20Catholic%20Church-Ignatius%20Press%20%282011%29.epub,5 Mb,English
225,Catechism of the Catholic Church,https://download.library.lol/main/1537000/d71855bb266bda5fab3fe54d53c73ee7/%20-%20Catechism%20of%20the%20Catholic%20Church-Libreria%20Editrice%20Vaticana%2C%20United%20States%20Catholic%20Conference%20%282000%29.pdf,16 Mb,English
226,Catechism of the Catholic Church,https://download.library.lol/main/2923000/85de0bd651c64c2f01ef8c3a4a7f5bc6/John%20A.%20Hardon%20-%20The%20Faith_%20A%20Popular%20Guide%20Based%20on%20the%20Catechism%20of%20the%20Catholic%20Church-Charis%20Books%20%282005%29.epub,280 Kb,English
227,Catechism of the Catholic Church,https://download.library.lol/main/2997000/d64d803dca2575bf32959086d7f176dd/%20-%20Catechism%20of%20the%20Catholic%20Church.pdf,36 Mb,English
228,Catechism of the Catholic Church,https://download.library.lol/main/3178000/9ff5fc0df460b31756a445ebe2909eb5/Cardinal%20Joseph%20Ratzinger_%20Cardinal%20Christoph%20Schoenborn%20-%20Introduction%20to%20the%20Catechism%20of%20the%20Catholic%20Church-Ignatius%20Press%20%282014%29.epub,128 Kb,English
229,Catechism of the Catholic Church,https://download.library.lol/main/3306000/a6982d8df6cb455067bf78d39dc5d902/Cardinal%20Joseph%20Ratzinger%20-%20Gospel%2C%20Catechesis%2C%20Catechism_%20Sidelights%20to%20the%20Catechism%20of%20the%20Catholic%20Church-Ignatius%20Press%20%282014%29.epub,110 Kb,English
230,Catechism of the Catholic Church,https://download.library.lol/main/4117000/0f131ccf51cd604a9133e45319fc846d/Christoph%20Schonborn%20-%20Youcat%20English_%20Youth%20Catechism%20of%20the%20Catholic%20Church-Ignatius%20Press%20%282011%29.pdf,38 Mb,English
231,Catechism of the Catholic Church,https://download.library.lol/main/4288000/18af205113a616989bd789296b2488df/%20-%20Catechism%20of%20the%20Catholic%20Church-Libreria%20Editrice%20Vaticana%2C%20United%20States%20Catholic%20Conference%20%281998%29.pdf,924 Kb,English
232,The New City Catechism ,https://download.library.lol/main/2922000/5835f4a0787df81dfb8fc7f8e6423c9e/Augustine%20of%20Hippo_%20Boniface%20Ramsey_%20Bruce%20Harbert%20-%20The%20Augustine%20Catechism_%20The%20Enchiridion%20on%20Faith%2C%20Hope%20%26%20Charity-New%20City%20Press%20%282008%29.epub,179 Kb,English
233,The Apostolic Fathers,https://download.library.lol/main/419000/6f08aa3af91421aedf55230de93b87dd/Andrew%20Gregory%2C%20Christopher%20M.%20Tuckett%20-%20Trajectories%20through%20the%20New%20Testament%20and%20the%20Apostolic%20Fathers%20%282006%29.pdf,2 Mb,English
234,The Apostolic Fathers,https://download.library.lol/main/554000/2e7534f6bb9642de1323e2718013054f/Andrew%20Gregory%2C%20Christopher%20Tuckett%20-%20The%20New%20Testament%20and%20the%20Apostolic%20Fathers_%202-Volume%20Set-Oxford%20University%20Press%2C%20USA%20%282006%29.pdf,8 Mb,English
235,The Apostolic Fathers,https://download.library.lol/main/590000/2b40fde5e271bb21b5a818d1062b25b2/Andrew%20F.%20Gregory%2C%20Christopher%20M.%20Tuckett%20-%20The%20Reception%20of%20the%20New%20Testament%20in%20the%20Apostolic%20Fathers%20%282006%29.pdf,6 Mb,English
236,The Apostolic Fathers,https://download.library.lol/main/640000/fc46390d62e19249036ae4cd15bf971e/A%20Committee%20of%20the%20Oxford%20Society%20of%20Historical%20Theology%20-%20The%20New%20Testament%20in%20the%20Apostolic%20Fathers-Clarendon%20Press%2C%20Oxford%20%281905%29.pdf,4 Mb,English
237,The Apostolic Fathers,https://download.library.lol/main/824000/0ddf974dab3de95f057c80f23fb3f7e5/Andrew%20Gregory%2C%20Christopher%20Tuckett%20-%20The%20Reception%20of%20the%20New%20Testament%20in%20the%20Apostolic%20Fathers.%202-Volume%20Set-Oxford%20University%20Press%2C%20USA%20%282006%29.pdf,5 Mb,English
238,The Apostolic Fathers,https://download.library.lol/main/1339000/23717cf2a50969e3b68cfde740648127/J%20%20B%20Lightfoot_%20J%20%20R%20Harmer%20-%20The%20Apostolic%20Fathers%20_%20comprising%20the%20epistles%20%28genuine%20and%20spurious%29%20of%20Clement%20of%20Rome%2C%20the%20epistles%20of%20S.%20Ignatius%2C%20the%20epistle%20of%20S.%20Polycarp%2C%20the%20martyrdom%20of%20S.%20Po.pdf,19 Mb,English
239,The Apostolic Fathers,https://download.library.lol/main/1604000/121cf6f3023dc55031117113da4e8ffe/Michael%20W.%20Holmes%20-%20The%20Apostolic%20Fathers_%20Greek%20Texts%20and%20English%20Translations-Baker%20Academic%20%282007%29.pdf,29 Mb,English
240,The Apostolic Fathers,https://download.library.lol/main/1952000/d39ff0f380786d18ce3ff5cb0c8ec97b/Schaff%20Philip%20%28Ed.%29%20-%20Ante-Nicene%20Fathers.%20In%2010%20vols.%20Volume%2001.%20The%20Apostolic%20Fathers%20with%20Justin%20Martyr%20and%20Irenaeus.pdf,6 Mb,English
241,The Apostolic Fathers,https://download.library.lol/main/1952000/9d3886e66c7cd3e27a75d1238c9d8ff3/Schaff%20Philip%20%28Ed.%29%20-%20Ante-Nicene%20Fathers.%20In%2010%20vols.%20Volume%2007.%20Fathers%20of%20the%20Third%20and%20Fourth%20Centuries_%20Lactantius%2C%20Venantius%2C%20Asterius%2C%20Victorinus%2C%20Dionysius%2C%20Apostolic%20Teaching%20and%20Constitution.pdf,7 Mb,English
242,The Apostolic Fathers,https://download.library.lol/main/2338000/dfc1d57399b407e69db9dcde594233d2/Paul%20Foster%20-%20The%20Writings%20of%20the%20Apostolic%20Fathers-T%26T%20%20Clark%20Biblical%20Studies%20%282007%29.pdf,2 Mb,English
243,The Apostolic Fathers,https://download.library.lol/main/2382000/aabdb997a07969645bef70f441c91d99/Bart%20D.%20Ehrman%20-%20After%20the%20New%20Testament_%20The%20Writings%20of%20the%20Apostolic%20Fathers-Teaching%20Co.%20%282005%29.pdf,900 Kb,English
244,The Apostolic Fathers,https://download.library.lol/main/2659000/ea01f1be54b1869ed8341c3dfd0a571d/Holmes%2C%20Michael%20William%20-%20The%20Apostolic%20Fathers%20in%20English-Baker%20Publishing%20Group_Baker%20Academic%20%282006%29.epub,1 Mb,English
245,The Apostolic Fathers,https://download.library.lol/main/2875000/6c3fb3d77bc3534d39e8ace559efd7b1/Thomas%20Horn%20-%20The%20Researcher%E2%80%99s%20Library%20of%20Ancient%20Texts.%20Volume%202_%20The%20Apostolic%20Fathers-Defender%20Publishing%20%282011%29.pdf,9 Mb,English
246,The Apostolic Fathers,https://download.library.lol/main/3203000/c93871cce233d61089f81a61457f55aa/Wilhelm%20Pratscher%20-%20The%20Apostolic%20Fathers_%20An%20Introduction-Baylor%20University%20Press%20%282010%29.pdf,19 Mb,English
247,The Apostolic Fathers,https://download.library.lol/main/3464000/1d0f973091d5b87b9e599e45c7e020d1/Michael%20Reeves%20-%20Theologians%20You%20Should%20Know_%20An%20Introduction_%20From%20the%20Apostolic%20Fathers%20to%20the%2021st%20Century-Crossway%20%282016%29.epub,1 Mb,English
248,The Apostolic Fathers,https://download.library.lol/main/3477000/faa728ac6cf10441e97a762c2582e6b9/Andrew%20Louth%20-%20Early%20Christian%20Writings_%20The%20Apostolic%20Fathers-Penguin%20Books%20Ltd%20%281987%29.epub,1 Mb,English
249,The Apostolic Fathers,https://download.library.lol/main/3528000/eed712482b9b4998a924607234eede21/Michael%20Reeves%20-%20Introducing%20Major%20Theologians_%20From%20the%20Apostolic%20Fathers%20to%20the%20Twentieth%20Century-IVP%20%282015%29.epub,827 Kb,English
250,The History of the Church,https://download.library.lol/main/210000/70f570aaa381ac910a1f50fbc43c709d/J.%20MacCaffrey%20-%20History%20of%20the%20Catholic%20Church.%20Vol%201.pdf,510 Kb,English
251,The History of the Church,https://download.library.lol/main/220000/ac986fbb1e02a9615e2a2f609dc13780/John%20Philip%20Jenkins%20-%20The%20Lost%20History%20of%20Christianity_%20The%20Thousand-Year%20Golden%20Age%20of%20the%20Church%20in%20the%20Middle%20East%2C%20Africa%2C%20and%20Asia--and%20How%20It%20Died-HarperOne%20%282008%29.pdf,1 Mb,English
252,The History of the Church,https://download.library.lol/main/285000/6612607da3c1bd1a4eb5d13c81f90013/Bengt%20Sundkler%2C%20Christopher%20Steed%20-%20A%20History%20of%20the%20Church%20in%20Africa-Cambridge%20University%20Press%20%282004%29.pdf,10 Mb,English
253,The History of the Church,https://download.library.lol/main/391000/4a0ae146460d1f837a3e7f54f4949880/Philip%20Schaff%20-%20History%20Of%20The%20Christian%20Church_%20Modern%20Crhistianity%2C%20The%20German%20Reformation.%20Volume%20VII-Wm.%20B.%20Eerdmans%20Publishing%20Company%20%281910%29.pdf,3 Mb,English
254,The History of the Church,https://download.library.lol/main/392000/4a05104346d09545b0a28ecceacafc8b/Godfrey%20Kurth%2C%20Patrick%20Foley%20PhD%20-%20The%20Church%20at%20the%20Turning%20Points%20of%20History-Ihs%20Press%20%282008%29.pdf,984 Kb,English
255,The History of the Church,https://download.library.lol/main/394000/4d908784f586043d61a542b274b05b21/Margaret%20Deanesly%20-%20A%20History%20of%20the%20Medieval%20Church_%20590-1500-Routledge%20%281990%29.pdf,1 Mb,English
256,The History of the Church,https://download.library.lol/main/398000/50c991911d9ba6c00bc4b6f93914a322/Philip%20Hughes%20-%20A%20History%20of%20the%20Church%2C%20The%20Church%20in%20the%20World%20the%20Church%20Created_%20Augustine%20to%20Aquinas.%20Volume%202-Sheed%20%26%20Ward%20%28UK%29%20%281948%29.pdf,30 Mb,English
257,The History of the Church,https://download.library.lol/main/403000/836696f53869ed3d2604bf1a4c0d82f5/Wilhelm%20Baum%20-%20The%20Church%20of%20the%20East_%20A%20Concise%20History%20%282003%29.pdf,3 Mb,English
258,The History of the Church,https://download.library.lol/main/403000/829d7a35fe89429c702d7f6d6172a84d/Professor%20Henry%20W.%20Bowden%20-%20Church%20History%20in%20an%20%20Age%20of%20Uncertainty_%20Historiographical%20Patterns%20in%20the%20United%20States%2C%201906%20-%201990-Southern%20Illinois%20University%20Press%20%281991%29.pdf,1 Mb,English
259,The History of the Church,https://download.library.lol/main/405000/8068aed60973f04deaa23e5c8d1578a8/Robert%20Eric%20Frykenberg%20-%20Christianity%20in%20India_%20From%20Beginnings%20to%20the%20Present%20%28Oxford%20History%20of%20the%20Christian%20Church%29%20%282008%29.pdf,3 Mb,English
260,The History of the Church,https://download.library.lol/main/413000/7772004b04d9e48d82ebe02f115062ee/Wybren%20Scheepsma%20-%20The%20Limburg%20Sermons_%20Preaching%20in%20the%20Medieval%20Low%20Countries%20at%20the%20Turn%20of%20the%20Fourteenth%20Century%20%28Brill%27s%20Series%20in%20Church%20History%29%20%282008%29.pdf,5 Mb,English
261,The History of the Church,https://download.library.lol/main/413000/76ae8e68976d5f963d2fefb14210e313/Colin%20Morris%20-%20The%20Papal%20Monarchy_%20The%20Western%20Church%20from%201050%20to%201250%20%28Oxford%20History%20of%20the%20Christian%20Church%29%20%281989%29.pdf,5 Mb,English
262,The History of the Church,https://download.library.lol/main/413000/764602292a01f05ce8e609c422b1e3ff/J.%20M.%20Hussey%2C%20Andrew%20Louth%20-%20The%20Orthodox%20Church%20in%20the%20Byzantine%20Empire%20%28Oxford%20History%20of%20the%20Christian%20Church%29-Oxford%20University%20Press%2C%20USA%20%282010%29.pdf,2 Mb,English
263,The History of the Church,https://download.library.lol/main/425000/68c4b622cc5469bd5390a6807ab57848/James%20MacCaffrey%20-%20History%20of%20the%20Catholic%20Church%20from%20the%20Renaissance%20to%20the%20French%20Revolution%2C%20Volume%20II-Dodo%20Press%20%282007%29.pdf,1 Mb,English
264,The History of the Church,https://download.library.lol/main/431000/61dad076fb798cf507d20e7dd9249e94/Owen%20Chadwick%20-%20A%20History%20of%20the%20Popes%201830-1914%20%28Oxford%20History%20of%20the%20Christian%20Church%29%20%281998%29.pdf,8 Mb,English
265,Augustine of Hippo : A Biography,https://download.library.lol/main/282000/46d07f8921a042e897c3e680835b419e/Henry%20Chadwick%20-%20Augustine%20of%20Hippo_%20A%20Biography%20%28New%20Edition%2C%20with%20an%20Epilogue%29-Oxford%20University%20Press%2C%20USA%20%282009%29.pdf,707 Kb,English
266,Augustine of Hippo : A Biography,https://download.library.lol/main/799000/c6bc1a6ff838087c0cfba769f6606940/Peter%20Brown%20-%20Augustine%20of%20Hippo_%20A%20Biography%20%28New%20Edition%2C%20with%20an%20Epilogue%29-University%20of%20California%20Press%20%282000%29.pdf,24 Mb,English
267,The City of God,https://download.library.lol/main/508000/ac6adea94f9b8da6698acbb46509c718/John%20O%27Meara%20-%20Charter%20of%20Christendom_%20The%20Significance%20of%20the%20City%20of%20God-The%20Macmillan%20Company%20%281961%29.pdf,8 Mb,English
268,The City of God,https://download.library.lol/main/636000/00991fe67f173c396aea1df93dd3ea69/Edward%20F.%20Edinger%20-%20Transformation%20of%20the%20God-Image_%20An%20Elucidation%20of%20Jung%27s%20Answer%20to%20Job%20%28Studies%20in%20Jungian%20Psychology%20By%20Jungian%20Analysts%29-Inner%20City%20Books%20%281992%29.epub,532 Kb,English
269,The City of God,https://download.library.lol/main/1424000/4a356dcfb82fbe200f89148108fd4d0c/Barbassa%2C%20Juliana%20-%20Dancing%20with%20the%20devil%20in%20the%20City%20of%20God%20_%20Rio%20de%20Janeiro%20on%20the%20brink-Touchstone_Simon%20%26%20Schuster%20%282015%29.epub,25 Mb,English
270,The City of God,https://download.library.lol/main/1632000/2fe834d367eb8cf8433cab34a55028d3/Douglas%20Preston%20-%20The%20Lost%20City%20of%20the%20Monkey%20God_%20A%20True%20Story-Grand%20Central%20Publishing%20%282017%29.epub,4 Mb,English
271,The City of God,https://download.library.lol/main/2066000/066bd92d8b1ae1b9e6c83b50c803ef7f/Dietrich%20Von%20Hildebrand%20-%20Trojan%20Horse%20in%20the%20City%20of%20God_%20The%20Catholic%20Crisis%20Explained-Sophia%20Institute%20Press%20%281993%29.pdf,40 Mb,English
272,The City of God,https://download.library.lol/main/2193000/9e405c6d9480364d43868981c16c179e/Kevin%20Conner%20-%20The%20Temple%20of%20Solomon_%20The%20Glory%20of%20God%20as%20Displayed%20Through%20the%20Temple-City%20Christian%20Publishing%20%281995%29.pdf,23 Mb,English
273,The City of God,https://download.library.lol/main/2196000/fa90de1edbf4759555868c54121c0a5f/Sharan%20Newman%20-%20Defending%20the%20City%20of%20God_%20A%20Medieval%20Queen%2C%20the%20First%20Crusades%2C%20and%20the%20Quest%20for%20Peace%20in%20Jerusalem-St.%20Martin%E2%80%99s%20Press%20%282014%29.epub,2 Mb,English
274,The City of God,https://download.library.lol/main/2206000/a2930b98aafaa56cd6953307411f775c/Kevin%20J%20Connor%20-%20The%20Temple%20of%20Solomon%20The%20Glory%20of%20God%20as%20Displayed%20Through%20the%20Temple-City%20Bible%20Publishing%20%281988%29.pdf,84 Mb,English
275,The City of God,https://download.library.lol/main/2740000/e549426e71d44c89ce434d6cb6a6981a/Pasolini%2C%20Pier%2C%20Paolo_Siti%2C%20Walter%20-%20Stories%20from%20the%20city%20of%20god_%20sketches%20and%20chronicles%20of%20rome-Other%20Press%20%282019%29.epub,1 Mb,English
276,The City of God,https://download.library.lol/main/2749000/92b0b3ce0cc15be347ce780d2101094c/Preston%2C%20Douglas%20J%20-%20The%20lost%20city%20of%20the%20Monkey%20God_%20a%20true%20story-Grand%20Central%20Publishing%20%282017%29.epub,43 Mb,English
277,The City of God,https://download.library.lol/main/2870000/0c90102b47e96c0302aaf2ea5a030684/John%20Neville%20Figgis%20-%20The%20Political%20Aspects%20of%20St.%20Augustine%27s%20City%20of%20God-LONGMANS%2C%20GREEN%2C%20AND%20CO.%20%282015%29.pdf,6 Mb,English
278,The City of God,https://download.library.lol/main/2914000/ab6f9d9a24102708c85d8a473f74bc5f/Roger%20Huang_%20Susanna%20Foth%20Aughtmon%20-%20Chasing%20God_%20One%20Man%27s%20Miraculous%20Journey%20in%20the%20Heart%20of%20the%20City-David%20C%20Cook%20%282013%29.epub,1 Mb,English
279,The City of God,https://download.library.lol/main/2924000/cdc57461356c7236c204fd2bfe0719c8/Mary%20of%20Agreda%20-%20The%20Mystical%20City%20of%20God_%20A%20Popular%20Abridgement%20of%20the%20Divine%20History%20and%20Life%20of%20the%20Virgin%20Mother%20of%20God-Saint%20Benedict%20Press%20and%20TAN%20Books%20%282009%29.epub,667 Kb,English
280,The Confessions,https://download.library.lol/main/219000/6a9db344fdcb71f01a8e64697befd1f0/Judy%20Allen%20-%20Confessions%20of%20an%20Event%20Planner_%20Case%20Studies%20from%20the%20Real%20World%20of%20Events--How%20to%20Handle%20the%20Unexpected%20and%20How%20to%20Be%20a%20Master%20of%20Discretion-Wiley%20%282008%29.pdf,1014 Kb,English
281,The Confessions,https://download.library.lol/main/267000/bc223d8a34be7a6a22a54dc8aec85885/Fred%20Pearce%20-%20Confessions%20of%20an%20Eco-Sinner_%20Tracking%20Down%20the%20Sources%20of%20My%20Stuff-Beacon%20Press%20%282008%29.pdf,1015 Kb,English
282,The Confessions,https://download.library.lol/main/306000/774c41030795a7264cfe4f1e038817d3/JOHN%20PETER%20%20KENNEY%20-%20The%20Mysticism%20of%20Saint%20Augustine_%20Re-Reading%20the%20Confessions-Routledge%20%282005%29.pdf,882 Kb,English
283,The Confessions,https://download.library.lol/main/337000/8a00fbc37412f8eed1b5e6a25dc005d9/Meghan%20Wier%20-%20Confessions%20of%20an%20Introvert_%20The%20Shy%20Girl%27s%20Guide%20to%20Career%2C%20Networking%20and%20Getting%20the%20Most%20Out%20of%20Life-Sphinx%20Publishing%20%282009%29.pdf,2 Mb,English
284,The Confessions,https://download.library.lol/main/344000/58606d296fbde73aec606256af9c5c3a/Schaff%20P.%20-%20The%20Confessions%20and%20Letters%20of%20St.%20Augustin%2C%20with%20a%20Sketch%20of%20his%20Life%20and%20Work-Grand%20Rapids%2C%20MI_%20Christian%20Classics%20Ethereal%20Library%20%281886%29.pdf,5 Mb,English
285,The Confessions,https://download.library.lol/main/358000/b1b23b6d6a48579d9638cecc82377ba0/Augustine%20of%20Hippo%20St%20-%20The%20Confessions.epub,248 Kb,English
286,The Confessions,https://download.library.lol/main/358000/b8ba9cd07816e2c395902a63cad10085/Augustine%20of%20Hippo%20St%20-%20The%20Confessions.pdf,2 Mb,English
287,The Confessions,https://download.library.lol/main/360000/8b125c396bffa2622fec7a551c90cd2f/Rousseau%20Jean-Jacques%20-%20The%20Confessions.epub,587 Kb,English
288,The Confessions,https://download.library.lol/main/360000/cd13a85450223d42ee00e8375ba42a56/Rousseau%20Jean-Jacques%20-%20The%20Confessions%20of%20Rousseau.epub,1 Mb,English
289,The Confessions,https://download.library.lol/main/389000/416084212c8f5d0179e833499b99c056/Augustine%20-%20The%20Confessions%20of%20Saint%20Augustine%20-ICON%20Group%20International%2C%20Inc.%20%282006%29.pdf,3 Mb,English
290,The Confessions,https://download.library.lol/main/399000/53d590e25693165e0418d6bf22558682/Carl%20G.%20Vaught%20-%20The%20Journey%20Toward%20God%20in%20Augustine%27s%20Confessions.%20Books%20I-VI-State%20University%20of%20New%20York%20Press%20%282003%29.pdf,682 Kb,English
291,The Confessions,https://download.library.lol/main/403000/829747335b4ddd41546da75bc86e7c02/Daniel%20Reingold%2C%20Jennifer%20Reingold%20-%20Confessions%20of%20a%20Wall%20Street%20Analyst_%20A%20True%20Story%20of%20Inside%20Information%20and%20Corruption%20in%20the%20Stock%20Market-Harper%20Paperbacks%20%282007%29.pdf,3 Mb,English
292,The Confessions,https://download.library.lol/main/423000/6bfdde5c824e555cb9882ad4ae132998/Anne-Marie%20Hodges%2C%20Pam%20Brandon%20-%20Culinary%20Confessions%20of%20the%20PTA%20Divas%20%282004%29.pdf,17 Mb,English
293,The Confessions,https://download.library.lol/main/425000/68dff6818fc1eba4363aaa3174262388/Scott%20Aylward%2C%20Pattye%20Moore%20-%20Confessions%20from%20the%20Corner%20Office_%2015%20Instincts%20That%20Will%20Help%20You%20Get%20There%20%282007%29.pdf,1 Mb,English
294,The Confessions,https://download.library.lol/main/431000/60b7934256d65ad5a7a9465264de7b29/Augustine%20-%20The%20Confessions%20of%20Saint%20Augustine%20%28Webster%27s%20French%20Thesaurus%20Edition%29%20%282006%29.pdf,2 Mb,English
295,The Confessions,https://download.library.lol/main/443000/fb912432a16acbc8a0a7dd84bac7a03f/Steve%20Chapple%2C%20Stephen%20Chapple%20-%20Confessions%20of%20an%20Eco-Redneck_%20Or%20How%20I%20Learned%20to%20Gut-Shoot%20Trout%20%26%20Save%20the%20Wilderness%20at%20the%20Same%20Time.pdf,6 Mb,English
296,The Confessions,https://download.library.lol/main/444000/fa16f495f1dd1bb5ea01d6af8f36f681/Scott%20Aylward%2C%20Pattye%20Moore%20-%20Confessions%20from%20the%20Corner%20Office_%2015%20Instincts%20That%20Will%20Help%20You%20Get%20There%20%282007%29.pdf,978 Kb,English
297,The Confessions,https://download.library.lol/main/449000/f4c0ada0aee76f0a957ee68deaf1525c/Gisli%20H.%20%20Gudjonsson%20-%20The%20Psychology%20of%20Interrogations%20and%20Confessions%20_%20A%20Handbook%20%28Wiley%20Series%20in%20Psychology%20of%20Crime%2C%20Policing%20and%20Law%29-Wiley%20%282003%29.pdf,2 Mb,English
298,The Confessions,https://download.library.lol/main/456000/eb8275212288010613e94c58c5ffa388/Augustine%20-%20The%20Confessions%20of%20St.%20Augustine%20%281997%29.pdf,2 Mb,English
299,The Confessions,https://download.library.lol/main/465000/e137570727207c15a43b4634b36d6255/William%20Styron%20-%20The%20Confessions%20of%20Nat%20Turner-RosettaBooks%20%282000%29.pdf,895 Kb,English
300,The Confessions,https://download.library.lol/main/467000/de19c6c5da6b0e62f5ac6f634c1440e2/Debra%20Ginsberg%20-%20Waiting_%20The%20True%20Confessions%20of%20a%20Waitress%20%282001%29.pdf,938 Kb,English
301,The Trinity (De Trinitate),https://download.library.lol/main/415000/741f27f433373f3a1a7fcdf9e77aa8a6/Carl%20Beckwith%20-%20Hilary%20of%20Poitiers%20on%20the%20Trinity_%20From%20De%20Fide%20to%20De%20Trinitate%20%28Oxford%20Early%20Christian%20Studies%29-Oxford%20University%20Press%20%282008%29.pdf,974 Kb,English
302,The Trinity (De Trinitate),https://download.library.lol/main/627000/a16a379209dd168377a219f90d130efa/William%20of%20Auvergne%2C%20Roland%20J.%20Teske%20-%20The%20Trinity%2C%20or%20the%20First%20Principle_%20De%20Trinitate%2C%20Seu%20De%20Primo%20Principio%20%28Mediaeval%20Philosophical%20Texts%20in%20Translation%29-Marquette%20Univ%20Pr%20%281989%29.epub,624 Kb,English
303,The Trinity (De Trinitate),https://download.library.lol/main/3328000/8b3f78d3a5d7d84086ac06f0a94f406a/Douglas%20Hall%20-%20The%20Trinity_%20An%20Analysis%20of%20St.%20Thomas%20Aquinas%27%20Expositio%20of%20the%20de%20Trinitate%20of%20Boethius%20%28Studien%20Und%20Texte%20Zur%20Geistesgeschichte%20Des%20Mittelalters%29-Brill%20%281992%29.pdf,9 Mb,English
304,When Our World Became Christian,https://download.library.lol/main/1397000/481e4ca33a31ad4d8c08d8250a9991e9/Paul%20Veyne%20-%20When%20Our%20World%20Became%20Christian_%20312%20-%20394-Polity%20%282010%29.pdf,842 Kb,English
305,Foxe's Book of Martyrs,https://download.library.lol/main/486000/c7f642773202130b83097e52ed3da962/John%20Foxe%20-%20Foxe%27s%20Book%20of%20Martyrs_%20Select%20Narratives%20%28Oxford%20World%27s%20Classics%29-Oxford%20University%20Press%2C%20USA%20%282009%29.pdf,7 Mb,English
306,Foxe's Book of Martyrs,https://download.library.lol/main/540000/86c17223b25458e17eddb9a2261a87be/John%20Foxe%20-%20Foxe%27s%20Book%20of%20Martyrs%20%281999%29.pdf,1 Mb,English
307,Foxe's Book of Martyrs,https://download.library.lol/main/878000/4dec5239cef02ceaa1b195204e049f8f/John%20Foxe%20-%20Fox%27s%20book%20of%20martyrs%2C%20or%2C%20a%20history%20of%20the%20lives%2C%20sufferings%2C%20and%20triumphant%20deaths%20of%20the%20primitive%20Protestant%20martyrs-Philadelphia%2C%20Lippincott%20%20%281866%29.epub,700 Kb,English
308,Foxe's Book of Martyrs,https://download.library.lol/main/3682000/c0dd3e57da7efb0bbcc4892b971de1fe/John%20Foxe%20-%20Foxe%27s%20Book%20of%20Martyrs%20%28Pure%20Gold%20Classics%29-Bridge-Logos%2C%20Inc.%20%282001%29.pdf,23 Mb,English
309,Christianity: The First Three Thousand Years,https://download.library.lol/main/421000/6de966066e7fae2f5a7fc68b32ae925c/Diarmaid%20MacCulloch%20-%20Christianity%20-%20The%20First%20Three%20Thousand%20Years-Viking%20Adult%20%282010%29.epub,2 Mb,English
310,Christianity: The First Three Thousand Years,https://download.library.lol/main/1801000/597f72d974c337a93e98f71c4fb5173b/%20-%20MacCulloch%2C%20Diarmaid%20A%20History%20of%20Christianity_%20The%20First%20Three%20Thousand%20Years.pdf,7 Mb,English
311,Christianity: The First Three Thousand Years,https://download.library.lol/main/2718000/90bd032e1fe113841349e07d541d6122/MacCulloch%2C%20Diarmaid%20-%20A%20History%20of%20Christianity_%20The%20First%20Three%20Thousand%20Years-Penguin%20Books%2C%20Limited%20%282010_2014%29.mobi,5 Mb,English
312,Christianity: The First Three Thousand Years,https://download.library.lol/main/2718000/182b6ec8ff8740e8224c5239a91b0397/MacCulloch%2C%20Diarmaid%20-%20Christianity_%20the%20first%20three%20thousand%20years-Penguin%20Publishing%20Group%20%282010_2014%29.epub,12 Mb,English
313,Christianity: The First Three Thousand Years,https://download.library.lol/main/2718000/04b04de4248994c05332541bfe160bd6/MacCulloch%2C%20Diarmaid%20-%20Christianity_%20The%20First%20Three%20Thousand%20Years-Viking_Penguin%20Books%20%282009_2014%29.epub,2 Mb,English
314,Christianity: The First Three Thousand Years,https://download.library.lol/main/2718000/0f13e7fe013e0cfcbcca134262ddeb9f/MacCulloch%2C%20Diarmaid%20-%20Christianity_%20The%20First%20Three%20Thousand%20Years-Penguin%20Group%20USA%20%282010_2014%29.mobi,3 Mb,English
